 ! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Wednesday, 16 December 2015 12:30:23
! TIMEZONE (GMT-08:00) Pacific Time (US & Canada)
! NAME Keysight Technologies
! MODEL N9914A
! SERIAL MY53104783
! FIRMWARE_VERSION A.08.06
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 1766410667
! CORRECTION1 ON U
! DATA Freq,S11
! FREQ UNIT Hz
! DATA UNIT dB
BEGIN 
 313.93,-7.51395   
 314.37,-7.52673   
 314.809,-7.54033   
 315.249,-7.55181   
 315.689,-7.56275   
 316.129,-7.58078   
 316.569,-7.6102   
 317.009,-7.62318   
 317.449,-7.65779   
 317.889,-7.71242   
 318.328,-7.76461   
 318.768,-7.8119   
 319.208,-7.85444   
 319.648,-7.88536   
 320.088,-7.88334   
 320.528,-7.89964   
 320.968,-7.89289   
 321.408,-7.85193   
 321.848,-7.78925   
 322.287,-7.71546   
 322.727,-7.62964   
 323.167,-7.53188   
 323.607,-7.44429   
 324.047,-7.3325   
 324.487,-7.21143   
 324.927,-7.1164   
 325.367,-7.04496   
 325.806,-6.98979   
 326.246,-6.94945   
 326.686,-6.9203   
 327.126,-6.89301   
 327.566,-6.86859   
 328.006,-6.87904   
 328.446,-6.88152   
 328.886,-6.86219   
 329.326,-6.82522   
 329.765,-6.78313   
 330.205,-6.73254   
 330.645,-6.67719   
 331.085,-6.63048   
 331.525,-6.55416   
 331.965,-6.45271   
 332.405,-6.36611   
 332.845,-6.29651   
 333.284,-6.2404   
 333.724,-6.19767   
 334.164,-6.17314   
 334.604,-6.15542   
 335.044,-6.1306   
 335.484,-6.13546   
 335.924,-6.15124   
 336.364,-6.1532   
 336.804,-6.13846   
 337.243,-6.11219   
 337.683,-6.07646   
 338.123,-6.02958   
 338.563,-5.97698   
 339.003,-5.92363   
 339.443,-5.83536   
 339.883,-5.72646   
 340.323,-5.62004   
 340.762,-5.52304   
 341.202,-5.43365   
 341.642,-5.35208   
 342.082,-5.28502   
 342.522,-5.22846   
 342.962,-5.16631   
 343.402,-5.13101   
 343.842,-5.1129   
 344.282,-5.08587   
 344.721,-5.04909   
 345.161,-5.00499   
 345.601,-4.95725   
 346.041,-4.9048   
 346.481,-4.8461   
 346.921,-4.79284   
 347.361,-4.72485   
 347.801,-4.63215   
 348.24,-4.53695   
 348.68,-4.44922   
 349.12,-4.36944   
 349.56,-4.29318   
 350,-4.22672   
 350.44,-4.17501   
 350.88,-4.12153   
 351.32,-4.06602   
 351.76,-4.03442   
 352.199,-4.00662   
 352.639,-3.96862   
 353.079,-3.91981   
 353.519,-3.86341   
 353.959,-3.80382   
 354.399,-3.74128   
 354.839,-3.67628   
 355.279,-3.62072   
 355.718,-3.55467   
 356.158,-3.4693   
 356.598,-3.38343   
 357.038,-3.31017   
 357.478,-3.24914   
 357.918,-3.19916   
 358.358,-3.1608   
 358.798,-3.13197   
 359.238,-3.10907   
 359.677,-3.07973   
 360.117,-3.05975   
 360.557,-3.05246   
 360.997,-3.03563   
 361.437,-3.00373   
